country_key,date_key,profile_key,population,gdp,primary_energy_consumption,renewables_consumption,fossil_fuel_consumption,solar_consumption,wind_consumption,hydro_consumption,electricity_generation,electricity_demand,greenhouse_gas_emissions,carbon_intensity_elec,low_carbon_share_energy
129,1900,1,4707744.0,,,,,,,,,,,,
129,1901,1,4751177.0,,,,,,,,,,,,
129,1902,1,4802500.0,,,,,,,,,,,,
129,1903,1,4861833.0,,,,,,,,,,,,
129,1904,1,4921891.0,,,,,,,,,,,,
129,1905,1,4982681.0,,,,,,,,,,,,
129,1906,1,5044212.0,,,,,,,,,,,,
129,1907,1,5106495.0,,,,,,,,,,,,
129,1908,1,5169536.0,,,,,,,,,,,,
129,1909,1,5300178.0,,,,,,,,,,,,
129,1910,1,5504191.0,,,,,,,,,,,,
129,1911,1,5787792.0,,,,,,,,,,,,
129,1912,1,6157669.0,,,,,,,,,,,,
129,1913,1,6621025.0,,,,,,,,,,,,
129,1914,1,7119235.0,,,,,,,,,,,,
129,1915,1,7654918.0,,,,,,,,,,,,
129,1916,1,8230894.0,,,,,,,,,,,,
129,1917,1,8850190.0,,,,,,,,,,,,
129,1918,1,9529174.0,,,,,,,,,,,,
129,1919,1,9976355.0,,,,,,,,,,,,
129,1920,1,10188845.0,,,,,,,,,,,,
129,1921,1,10162753.0,,,,,,,,,,,,
129,1922,1,9893152.0,,,,,,,,,,,,
129,1923,1,9374030.0,,,,,,,,,,,,
129,1924,1,8882148.0,,,,,,,,,,,,
129,1925,1,8416077.0,,,,,,,,,,,,
129,1926,1,7974462.0,,,,,,,,,,,,
129,1927,1,7556019.0,,,,,,,,,,,,
129,1928,1,7159534.0,,,,,,,,,,,,
129,1929,1,6851115.0,,,,,,,,,,,,
129,1930,1,6626142.0,,,,,,,,,,,,
129,1931,1,6480237.0,,,,,,,,,,,,
129,1932,1,6409250.0,,,,,,,,,,,,
129,1933,1,6409250.0,,,,,,,,,,,,
129,1934,1,6409250.0,,,,,,,,,,,,
129,1935,1,6409250.0,,,,,,,,,,,,
129,1936,1,6409250.0,,,,,,,,,,,,
129,1937,1,6409250.0,,,,,,,,,,,,
129,1938,1,6409250.0,,,,,,,,,,,,
129,1939,1,6428903.0,,,,,,,,,,,,
129,1940,1,6468510.0,,,,,,,,,,,,
129,1941,1,6528377.0,,,,,,,,,,,,
129,1942,1,6608815.0,,,,,,,,,,,,
129,1943,1,6710138.0,,,,,,,,,,,,
129,1944,1,6813016.0,,,,,,,,,,,,
129,1945,1,6917471.0,,,,,,,,,,,,
129,1946,1,7023527.0,,,,,,,,,,,,
129,1947,1,7131209.0,,,,,,,,,,,,
129,1948,1,7240542.0,,,,,,,,,,,,
129,1949,1,7356890.0,,,,,,,,,,,,
129,1950,1,7776180.0,9421400000.0,,,,,,,,,,,
129,1951,1,7879343.0,9692280000.0,,,,,,,,,,,
129,1952,1,7987784.0,10017325000.0,,,,,,,,,,,
129,1953,1,8096703.0,10630520000.0,,,,,,,,,,,
129,1954,1,8207954.0,10866360000.0,,,,,,,,,,,
129,1955,1,8326981.0,11078186000.0,,,,,,,,,,,
129,1956,1,8454303.0,11581236000.0,,,,,,,,,,,
129,1957,1,8588340.0,11578973000.0,,,,,,,,,,,
129,1958,1,8723412.0,12238842000.0,,,,,,,,,,,
129,1959,1,8869270.0,12579875000.0,,,,,,,,,,,
129,1960,1,9035048.0,13033254000.0,,,,,,,,,,,
129,1961,1,9214082.0,13146287000.0,,,,,,,,,,,
129,1962,1,9404410.0,13367634000.0,,,,,,,,,,,
129,1963,1,9604491.0,13630298000.0,,,,,,,,,,,
129,1964,1,9814317.0,13870504000.0,,,,,,,,,,,
129,1965,1,10036003.0,14187420000.0,,,,,,,,,,,
129,1966,1,10266397.0,14325264000.0,,,,,,,,,,,
129,1967,1,10505961.0,14734026000.0,,,,,,,,,,,
129,1968,1,10756924.0,15254250000.0,,,,,,,,,,,
129,1969,1,11017417.0,15493194000.0,,,,,,,,,,,
129,1970,1,11290134.0,15812232000.0,,,,,,,,,,,
129,1971,1,11567672.0,15770513000.0,,,,,,,,,,,
129,1972,1,11853698.0,13170553000.0,,,,,,,,,,,
129,1973,1,12158000.0,13568631000.0,,,,,,,,,,,
129,1974,1,12469127.0,14309108000.0,,,,,,,,,,,
129,1975,1,12773966.0,15177768000.0,,,,,,,,,,,
129,1976,1,13059861.0,16023605000.0,,,,,,,,,,,
129,1977,1,13340758.0,15207360000.0,,,,,,,,,,,
129,1978,1,13611444.0,16337830000.0,,,,,,,,,,,
129,1979,1,13655575.0,15913788000.0,,,,,,,,,,,
129,1980,1,13169313.0,15329836000.0,6.337,,,,,,,,,,
129,1981,1,11937586.0,15645344000.0,7.29,,,,,,,,,,
129,1982,1,10991380.0,15980410000.0,7.889,,,,,,,,,,
129,1983,1,10917985.0,16755333000.0,9.882,,,,,,,,,,
129,1984,1,11190222.0,17072153000.0,9.93,,,,,,,,,,
129,1985,1,11426855.0,17108480000.0,9.63,,,,,,,,,,
129,1986,1,11420074.0,17641344000.0,9.993,,,,,,,,,,
129,1987,1,11387822.0,15810816000.0,16.93,,,,,,,,,,
129,1988,1,11523299.0,14499069000.0,31.089,,,,,,,,,,
129,1989,1,11874089.0,13489497000.0,30.509,,,,,,,,,,
129,1990,1,12045664.0,13065984000.0,30.197,,,,,,,,,,
129,1991,1,12238879.0,12047361847.0,12.497,,,,,,,,,,
129,1992,1,13278983.0,12677539626.0,8.207,,,,,,,,,,
129,1993,1,14943175.0,9834582315.0,8.155,,,,,,,,,,
129,1994,1,16250800.0,7919856426.0,7.871,,,,,,,,,,
129,1995,1,17065837.0,12307525468.0,6.596,,,,,,,,,,
129,1996,1,17763266.0,12070125316.0,6.553,,,,,,,,,,
129,1997,1,18452100.0,11850752863.0,6.296,,,,,,,,,,
129,1998,1,19159996.0,11692171422.0,6.156,,,,,,,,,,
129,1999,1,19887792.0,11517315926.0,6.15,,,,,,,,,,
129,2000,1,20130334.0,11283794151.0,5.288,,,,,,0.48,0.57,0.12,250.0,
129,2001,1,20284303.0,11021272927.0,3.649,,,,,,0.69,0.78,0.15,217.39,
129,2002,1,21378123.0,18804871508.0,3.328,,,,,,0.71,0.81,0.12,169.01,
129,2003,1,22733053.0,21074343420.0,3.968,,,,,,0.91,1.01,0.22,241.76,
129,2004,1,23560656.0,22332570533.0,3.717,,,,,,0.79,0.89,0.18,227.85,
129,2005,1,24404575.0,25397686814.0,5.014,,,,,,0.82,0.92,0.18,219.51,
129,2006,1,25424100.0,28704399925.0,6.531,,,,,,0.9,1.33,0.23,255.56,
129,2007,1,25909852.0,34507529735.0,7.758,,,,,,1.01,1.62,0.23,227.72,
129,2008,1,26482631.0,36561043230.0,15.04,,,,,,0.78,1.53,0.2,256.41,
129,2009,1,27466102.0,44358722212.0,25.258,,,,,,0.89,2.04,0.1,112.36,
129,2010,1,28284088.0,47399425562.0,32.244,,,,,,0.88,2.75,0.12,136.36,
129,2011,1,29347708.0,53326336000.0,41.391,,,,,,0.77,3.5,0.15,194.81,
129,2012,1,30560036.0,59166900000.0,39.021,,,,,,0.88,3.95,0.13,147.73,
129,2013,1,31622709.0,62993700000.0,31.869,,,,,,1.11,4.73,0.2,180.18,
129,2014,1,32792528.0,64346106000.0,26.63,,,,,,1.16,4.87,0.15,129.31,
129,2015,1,33831767.0,62783392000.0,30.954,,,,,,1.18,4.96,0.14,118.64,
129,2016,1,34700613.0,64372217488.0,28.075,,,,,,1.21,5.54,0.14,115.7,
129,2017,1,35688941.0,65169281649.0,36.517,,,,,,1.26,5.87,0.16,126.98,
129,2018,1,36743040.0,65996738862.0,46.493,,,,,,1.17,6.16,0.18,153.85,
129,2019,1,37856125.0,73085701943.0,47.112,,,,,,1.46,6.37,0.17,116.44,
129,2020,1,39068977.0,71417706295.0,46.912,,,,,,1.18,6.33,0.11,93.22,
129,2021,1,40000410.0,56638852656.0,47.569,,,,,,1.06,6.76,0.12,113.21,
129,2022,1,40578847.0,53303471617.0,45.106,,,,,,0.96,6.84,0.12,125.0,
129,2023,1,41454762.0,,41.06,,,,,,0.97,7.19,0.12,123.71,
129,2024,1,42647502.0,,,,,,,,0.99,6.82,0.13,131.31,
10,1900,1,805974.0,873600000.0,,,,,,,,,,,
10,1901,1,813539.0,,,,,,,,,,,,
10,1902,1,821036.0,,,,,,,,,,,,
10,1903,1,828461.0,,,,,,,,,,,,
10,1904,1,835954.0,,,,,,,,,,,,
10,1905,1,843514.0,,,,,,,,,,,,
10,1906,1,851143.0,,,,,,,,,,,,
10,1907,1,858841.0,,,,,,,,,,,,
10,1908,1,866609.0,,,,,,,,,,,,
10,1909,1,874016.0,,,,,,,,,,,,
10,1910,1,881057.0,1086382000.0,,,,,,,,,,,
10,1911,1,887724.0,,,,,,,,,,,,
10,1912,1,894013.0,,,,,,,,,,,,
10,1913,1,899917.0,1161114000.0,,,,,,,,,,,
10,1914,1,905859.0,,,,,,,,,,,,
10,1915,1,911841.0,,,,,,,,,,,,
10,1916,1,917862.0,,,,,,,,,,,,
10,1917,1,923923.0,,,,,,,,,,,,
10,1918,1,929879.0,,,,,,,,,,,,
10,1919,1,935646.0,,,,,,,,,,,,
10,1920,1,941221.0,,,,,,,,,,,,
10,1921,1,946603.0,,,,,,,,,,,,
10,1922,1,951788.0,,,,,,,,,,,,
10,1923,1,956775.0,,,,,,,,,,,,
10,1924,1,961788.0,,,,,,,,,,,,
10,1925,1,966828.0,,,,,,,,,,,,
10,1926,1,971893.0,,,,,,,,,,,,
10,1927,1,976986.0,,,,,,,,,,,,
10,1928,1,982104.0,,,,,,,,,,,,
10,1929,1,988255.0,1442052000.0,,,,,,,,,,,
10,1930,1,995454.0,,,,,,,,,,,,
10,1931,1,1003716.0,,,,,,,,,,,,
10,1932,1,1013057.0,,,,,,,,,,,,
10,1933,1,1023495.0,,,,,,,,,,,,
10,1934,1,1034040.0,,,,,,,,,,,,
10,1935,1,1044694.0,,,,,,,,,,,,
10,1936,1,1055458.0,,,,,,,,,,,,
10,1937,1,1066333.0,,,,,,,,,,,,
10,1938,1,1077319.0,,,,,,,,,,,,
10,1939,1,1088816.0,,,,,,,,,,,,
10,1940,1,1100833.0,,,,,,,,,,,,
10,1941,1,1113381.0,,,,,,,,,,,,
10,1942,1,1126469.0,,,,,,,,,,,,
10,1943,1,1140109.0,,,,,,,,,,,,
10,1944,1,1153914.0,,,,,,,,,,,,
10,1945,1,1167887.0,,,,,,,,,,,,
10,1946,1,1182028.0,,,,,,,,,,,,
10,1947,1,1196341.0,,,,,,,,,,,,
10,1948,1,1210827.0,,,,,,,,,,,,
10,1949,1,1229519.0,,,,,,,,,,,,
10,1950,1,1247854.0,1958540985.0,,,,,,,,,,,
10,1951,1,1276365.0,2089362284.0,,,,,,,,,,,
10,1952,1,1308368.0,2138255934.0,,,,,,,,,,,
10,1953,1,1343581.0,2282159543.0,,,,,,,,,,,
10,1954,1,1381088.0,2415072969.0,,,,,,,,,,,
10,1955,1,1418855.0,2620052535.0,,,,,,,,,,,
10,1956,1,1456823.0,2728373260.0,,,,,,,,,,,
10,1957,1,1497954.0,2986969624.0,,,,,,,,,,,
10,1958,1,1543982.0,3216275521.0,,,,,,,,,,,
10,1959,1,1595021.0,3458495083.0,,,,,,,,,,,
10,1960,1,1649393.0,3754262713.0,,,,,,,,,,,
10,1961,1,1698801.0,3909912842.0,,,,,,,,,,,
10,1962,1,1743739.0,4163081943.0,,,,,,,,,,,
10,1963,1,1791289.0,4433269979.0,,,,,,,,,,,
10,1964,1,1841445.0,4719963732.0,,,,,,,,,,,
10,1965,1,1894317.0,5029350780.0,,,,,,,,,,,
10,1966,1,1950049.0,5354307545.0,,,,,,,,,,,
10,1967,1,2008524.0,5706156728.0,,,,,,,,,,,
10,1968,1,2068848.0,6073281336.0,,,,,,,,,,,
10,1969,1,2126885.0,6468809853.0,,,,,,,,,,,
10,1970,1,2181226.0,6888218921.0,,,,,,,,,,,
10,1971,1,2234995.0,7337364498.0,,,,,,,,,,,
10,1972,1,2289265.0,7811524698.0,,,,,,,,,,,
10,1973,1,2344108.0,8317288195.0,,,,,,,,,,,
10,1974,1,2399397.0,8539399850.0,,,,,,,,,,,
10,1975,1,2454861.0,8761642764.0,,,,,,,,,,,
10,1976,1,2510579.0,8996929866.0,,,,,,,,,,,
10,1977,1,2566603.0,9235806040.0,,,,,,,,,,,
10,1978,1,2624620.0,9474237609.0,,,,,,,,,,,
10,1979,1,2681393.0,9727294997.0,,,,,,,,,,,
10,1980,1,2735424.0,9993752701.0,41.798,,,,,,,,,,
10,1981,1,2790413.0,10248711161.0,41.263,,,,,,,,,,
10,1982,1,2846910.0,10517106662.0,41.342,,,,,,,,,,
10,1983,1,2905128.0,10795983352.0,43.03,,,,,,,,,,
10,1984,1,2964961.0,11080088527.0,43.266,,,,,,,,,,
10,1985,1,3026245.0,11371456744.0,43.004,,,,,,,,,,
10,1986,1,3087658.0,11669745014.0,41.735,,,,,,,,,,
10,1987,1,3148843.0,11975300148.0,40.667,,,,,,,,,,
10,1988,1,3212924.0,12296424628.0,41.888,,,,,,,,,,
10,1989,1,3260369.0,12617018592.0,39.079,,,,,,,,,,
10,1990,1,3277965.0,12947849077.0,27.881,,,,,,,,,,
10,1991,1,3282608.0,9375856841.0,21.06,,,,,,,,,,
10,1992,1,3282506.0,8745674435.0,18.201,,,,,,,,,,
10,1993,1,3277831.0,9636341649.0,15.007,,,,,,,,,,
10,1994,1,3269417.0,10596114842.0,13.014,,,,,,,,,,
10,1995,1,3258573.0,11600732968.0,14.311,,,,,,,,,,
10,1996,1,3245680.0,12468867839.0,13.501,,,,,,,,,,
10,1997,1,3229665.0,11020137102.0,12.922,,,,,,,,,,
10,1998,1,3210134.0,12026242682.0,14.884,,,,,,,,,,
10,1999,1,3188598.0,13673692880.0,11.668,,,,,,,,,,
10,2000,1,3166147.0,14736835655.0,19.683,,,,,,4.73,5.73,0.23,48.63,
10,2001,1,3147943.0,16103903904.0,20.096,,,,,,3.69,5.44,0.19,51.49,
10,2002,1,3134095.0,17037279441.0,22.608,,,,,,3.71,5.82,0.23,62.0,
10,2003,1,3118093.0,18171076149.0,23.203,,,,,,5.23,6.15,0.19,36.33,
10,2004,1,3098662.0,19346601376.0,25.014,,,,,,5.55,6.03,0.22,39.64,
10,2005,1,3076156.0,20562850324.0,24.746,,,,,,5.39,5.76,0.18,33.4,
10,2006,1,3050805.0,21889974405.0,23.526,,,,,,5.04,5.65,0.18,35.71,
10,2007,1,3022887.0,23259283502.0,23.142,,,,,,2.83,5.66,0.12,42.4,
10,2008,1,2992933.0,25006230217.0,23.894,,,,,,3.76,6.19,0.09,23.94,
10,2009,1,2961487.0,25821550979.0,24.097,,,,,,5.2,6.6,0.12,23.08,
10,2010,1,2928731.0,26747818608.0,22.207,,,,,,7.57,6.62,0.18,23.78,
10,2011,1,2911499.0,27431048326.0,23.968,,,,,,4.19,7.45,0.14,33.41,
10,2012,1,2910003.0,27819814441.0,22.488,,,,,,4.72,7.26,0.11,23.31,
10,2013,1,2907571.0,28098562696.0,26.358,,,,,,6.96,9.28,0.17,24.43,
10,2014,1,2903748.0,28597169040.0,25.747,,,,,,4.72,7.79,0.11,23.31,
10,2015,1,2898634.0,29231663899.0,24.038,,,,,,5.89,7.29,0.14,23.77,
10,2016,1,2897868.0,30200694449.0,26.761,,,,,,7.78,7.74,0.18,23.14,
10,2017,1,2898245.0,31348975722.0,29.29,,,,,,4.53,7.44,0.11,24.28,
10,2018,1,2894229.0,32609000823.0,27.993,,,,,,8.55,7.64,0.2,23.39,
10,2019,1,2885011.0,33289747424.0,24.898,,,,,,5.2,7.61,0.12,23.08,
10,2020,1,2871950.0,32130726850.0,21.117,,,,,,5.31,7.59,0.13,24.48,
10,2021,1,2849641.0,34866976278.0,25.49,,,,,,8.94,8.39,0.21,23.49,
10,2022,1,2827614.0,36171005594.0,25.865,,,,,,6.97,7.89,0.17,24.39,
10,2023,1,2811660.0,,22.583,,,,,,9.01,8.09,0.22,24.42,
10,2024,1,2791756.0,,,,,,,,8.34,8.67,0.21,25.18,
130,1900,1,4721802.0,,,,,,,,,,,,
130,1901,1,4787149.0,,,,,,,,,,,,
130,1902,1,4859600.0,,,,,,,,,,,,
130,1903,1,4939332.0,,,,,,,,,,,,
130,1904,1,5020372.0,,,,,,,,,,,,
130,1905,1,5102742.0,,,,,,,,,,,,
130,1906,1,5186463.0,,,,,,,,,,,,
130,1907,1,5271557.0,,,,,,,,,,,,
130,1908,1,5358048.0,,,,,,,,,,,,
130,1909,1,5433528.0,,,,,,,,,,,,
130,1910,1,5497750.0,,,,,,,,,,,,
130,1911,1,5550464.0,,,,,,,,,,,,
130,1912,1,5591415.0,,,,,,,,,,,,
130,1913,1,5620343.0,10191438000.0,,,,,,,,,,,
130,1914,1,5649420.0,,,,,,,,,,,,
130,1915,1,5678648.0,,,,,,,,,,,,
130,1916,1,5708027.0,,,,,,,,,,,,
130,1917,1,5737558.0,,,,,,,,,,,,
130,1918,1,5766569.0,,,,,,,,,,,,
130,1919,1,5802743.0,,,,,,,,,,,,
130,1920,1,5846192.0,,,,,,,,,,,,
130,1921,1,5897033.0,,,,,,,,,,,,
130,1922,1,5955381.0,,,,,,,,,,,,
130,1923,1,6021355.0,,,,,,,,,,,,
130,1924,1,6088060.0,,,,,,,,,,,,
130,1925,1,6155505.0,,,,,,,,,,,,
130,1926,1,6223696.0,,,,,,,,,,,,
130,1927,1,6292643.0,,,,,,,,,,,,
130,1928,1,6362353.0,,,,,,,,,,,,
130,1929,1,6441431.0,,,,,,,,,,,,
130,1930,1,6530132.0,,,,,,,,,,,,
130,1931,1,6628718.0,,,,,,,,,,,,
130,1932,1,6737455.0,,,,,,,,,,,,
130,1933,1,6856617.0,,,,,,,,,,,,
130,1934,1,6977885.0,,,,,,,,,,,,
130,1935,1,7101299.0,,,,,,,,,,,,
130,1936,1,7226895.0,,,,,,,,,,,,
130,1937,1,7354713.0,,,,,,,,,,,,
130,1938,1,7484792.0,,,,,,,,,,,,
130,1939,1,7613042.0,,,,,,,,,,,,
130,1940,1,7739370.0,,,,,,,,,,,,
130,1941,1,7863680.0,,,,,,,,,,,,
130,1942,1,7985870.0,,,,,,,,,,,,
130,1943,1,8105839.0,,,,,,,,,,,,
130,1944,1,8227611.0,,,,,,,,,,,,
130,1945,1,8351211.0,,,,,,,,,,,,
130,1946,1,8476669.0,,,,,,,,,,,,
130,1947,1,8604011.0,,,,,,,,,,,,
130,1948,1,8733267.0,,,,,,,,,,,,
130,1949,1,8871792.0,,,,,,,,,,,,
130,1950,1,9018423.0,19350553875.0,,,,,,,,,,,
130,1951,1,9269870.0,19480383067.0,,,,,,,,,,,
130,1952,1,9521212.0,20349999181.0,,,,,,,,,,,
130,1953,1,9772644.0,20798191134.0,,,,,,,,,,,
130,1954,1,10014393.0,22019013543.0,,,,,,,,,,,
130,1955,1,10247429.0,22665781899.0,,,,,,,,,,,
130,1956,1,10482183.0,24891403710.0,,,,,,,,,,,
130,1957,1,10717503.0,27721041545.0,,,,,,,,,,,
130,1958,1,10953641.0,28728693964.0,,,,,,,,,,,
130,1959,1,11189621.0,33993148027.0,,,,,,,,,,,
130,1960,1,11424930.0,36306130250.0,,,,,,,,,,,
130,1961,1,11628877.0,31896876515.0,,,,,,,,,,,
130,1962,1,11800768.0,25126165785.0,,,,,,,,,,,
130,1963,1,11982121.0,31766970005.0,,,,,,,,,,,
130,1964,1,12179807.0,33433419329.0,,,,,,,,,,,
130,1965,1,12365979.0,35661973735.0,24.833,1.111,23.65,0.0,0.0,1.111,,,,,4.487
130,1966,1,12590068.0,33932634033.0,29.833,0.986,28.783,0.0,0.0,0.986,,,,,3.313
130,1967,1,12876115.0,37094770661.0,28.247,1.139,27.035,0.0,0.0,1.139,,,,,4.042
130,1968,1,13172615.0,41423886061.0,30.345,1.564,28.68,0.0,0.0,1.564,,,,,5.171
130,1969,1,13475959.0,45387458950.0,33.539,1.003,32.472,0.0,0.0,1.003,,,,,2.996
130,1970,1,13783722.0,49945666845.0,36.759,1.611,35.044,0.0,0.0,1.611,,,,,4.395
130,1971,1,14098937.0,45701215972.0,39.733,0.917,38.757,0.0,0.0,0.917,,,,,2.311
130,1972,1,14427075.0,55293908511.0,44.648,1.375,43.184,0.0,0.0,1.375,,,,,3.086
130,1973,1,14771150.0,57097847688.0,53.251,2.089,51.027,0.0,0.0,2.089,,,,,3.933
130,1974,1,15133508.0,60577884755.0,58.909,1.381,57.439,0.0,0.0,1.381,,,,,2.347
130,1975,1,15678603.0,64883812851.0,70.37,0.911,69.4,0.0,0.0,0.911,,,,,1.296
130,1976,1,16409171.0,69150103648.0,82.102,1.081,80.952,0.0,0.0,1.081,,,,,1.317
130,1977,1,17015988.0,75438035015.0,90.213,0.747,89.417,0.0,0.0,0.747,,,,,0.829
130,1978,1,17506977.0,85103913585.0,113.361,0.694,112.622,0.0,0.0,0.694,,,,,0.613
130,1979,1,18036655.0,92753892187.0,148.54,0.808,147.68,0.0,0.0,0.808,,,,,0.544
130,1980,1,18607175.0,94481648187.0,177.143,0.714,176.383,0.0,0.0,0.714,,,,,0.403
130,1981,1,19220708.0,96860512464.0,215.186,1.017,214.104,0.0,0.0,1.017,,,,,0.473
130,1982,1,19872353.0,103073663847.0,248.112,1.331,246.696,0.0,0.0,1.331,,,,,0.536
130,1983,1,20558120.0,108430390837.0,270.967,0.653,270.272,0.0,0.0,0.653,,,,,0.241
130,1984,1,21271969.0,114406671796.0,260.196,1.256,258.86,0.0,0.0,1.256,,,,,0.483
130,1985,1,22008542.0,120364208777.0,262.297,1.794,260.386,0.0,0.0,1.794,12.274,,,,0.684
130,1986,1,22745501.0,119145030269.0,277.491,0.694,276.751,0.0,0.0,0.694,12.981,,,,0.25
130,1987,1,23443627.0,118321211437.0,285.168,1.386,283.693,0.0,0.0,1.386,12.722,,,,0.486
130,1988,1,24109538.0,115821713281.0,305.422,0.508,304.881,0.0,0.0,0.508,13.966,,,,0.166
130,1989,1,24754488.0,119762433617.0,297.068,0.628,296.4,0.0,0.0,0.628,15.324,,,,0.211
130,1990,1,25375815.0,117843179781.0,314.974,0.375,314.575,0.0,0.0,0.375,16.104,,,,0.119
130,1991,1,25987937.0,121105141795.0,312.095,0.814,311.229,0.0,0.0,0.814,17.345,,,,0.261
130,1992,1,26628570.0,127982696018.0,320.227,0.553,319.638,0.0,0.0,0.553,18.286,,,,0.173
130,1993,1,27277042.0,130275774703.0,297.995,0.981,296.951,0.0,0.0,0.981,19.414,,,,0.329
130,1994,1,27887277.0,134279859768.0,301.921,0.461,301.43,0.0,0.0,0.461,19.883,,,,0.153
130,1995,1,28470194.0,145054664533.0,313.145,0.536,312.574,0.0,0.0,0.536,19.715,,,,0.171
130,1996,1,29033045.0,156579113896.0,309.925,0.375,309.526,0.0,0.0,0.375,20.654,,,,0.121
130,1997,1,29579299.0,164644463404.0,297.86,0.208,297.638,0.0,0.0,0.208,21.497,,,,0.07
130,1998,1,30054135.0,179962887740.0,308.349,0.597,307.713,0.0,0.0,0.597,23.262,,,,0.194
130,1999,1,30474360.0,193179776879.0,311.434,0.564,310.834,0.0,0.0,0.564,24.757,,,,0.181
130,2000,1,30903894.0,208554150552.0,299.946,0.15,299.786,0.0,0.0,0.15,25.4,25.33,16.22,638.58,0.05
130,2001,1,31331226.0,223420294027.0,310.813,0.191,310.61,0.0,0.0,0.191,26.62,26.57,16.99,638.24,0.061
130,2002,1,31750832.0,245360923720.0,321.951,0.156,321.784,0.0,0.0,0.156,27.65,27.63,17.64,637.98,0.049
130,2003,1,32175813.0,273568638765.0,336.922,0.722,336.154,0.0,0.0,0.722,29.57,29.58,18.75,634.09,0.214
130,2004,1,32628286.0,296773569597.0,349.778,0.68,349.055,0.0,0.0,0.68,31.25,31.26,19.83,634.56,0.194
130,2005,1,33109258.0,326854481030.0,366.272,1.493,364.681,0.0,0.0,1.493,33.91,33.99,21.34,629.31,0.408
130,2006,1,33623505.0,345705309468.0,379.22,0.582,378.601,0.0,0.0,0.582,35.23,35.31,22.4,635.82,0.153
130,2007,1,34189420.0,371665260161.0,399.64,0.601,399.001,0.0,0.0,0.601,37.19,37.2,23.65,635.92,0.15
130,2008,1,34816963.0,395658515586.0,423.557,0.747,422.762,0.0,0.0,0.747,40.23,40.18,25.56,635.35,0.176
130,2009,1,35490442.0,418247711085.0,448.859,0.898,447.904,0.0,0.0,0.898,38.5,38.47,24.43,634.55,0.2
130,2010,1,36188237.0,450705801593.0,438.995,0.474,438.489,0.024,0.0,0.451,45.73,45.66,29.13,637.0,0.108
130,2011,1,36903374.0,482028679734.0,464.488,1.026,463.396,0.047,0.0,0.979,51.22,51.08,32.44,633.35,0.221
130,2012,1,37646165.0,498417638719.0,507.672,1.071,506.532,0.069,0.0,1.003,57.4,57.35,36.32,632.75,0.211
130,2013,1,38414176.0,512373332647.0,536.977,0.326,536.629,0.073,0.0,0.253,59.89,59.8,38.09,636.0,0.061
130,2014,1,39205035.0,531843509827.0,585.613,0.646,584.925,0.153,0.003,0.491,64.27,64.08,40.94,637.0,0.11
130,2015,1,40019528.0,551521739825.0,617.518,0.562,616.92,0.147,0.048,0.367,68.84,68.81,43.88,637.42,0.091
130,2016,1,40850719.0,569170418715.0,616.996,0.844,616.096,0.616,0.048,0.181,71.04,70.79,45.21,636.4,0.137
130,2017,1,41689302.0,577138830559.0,623.795,1.447,622.254,1.26,0.047,0.14,76.07,75.73,48.24,634.15,0.232
130,2018,1,42505033.0,584064441740.0,669.62,1.816,667.688,1.5,0.025,0.291,76.75,76.66,48.56,632.7,0.271
130,2019,1,43294551.0,589905104177.0,694.349,1.923,692.301,1.522,0.025,0.376,81.61,81.47,51.64,632.77,0.277
130,2020,1,44042094.0,559819958223.0,648.899,1.833,646.949,1.691,0.019,0.122,79.37,79.31,50.21,632.61,0.283
130,2021,1,44761099.0,578853830170.0,707.627,1.684,705.838,1.635,0.026,0.023,85.6,84.45,54.23,633.53,0.238
130,2022,1,45477391.0,595820067103.0,734.248,1.673,732.472,1.595,0.039,0.039,91.47,88.9,57.96,633.65,0.228
130,2023,1,46164222.0,,784.532,1.778,782.639,1.668,0.039,0.071,95.88,93.44,60.75,633.61,0.227
130,2024,1,46814302.0,,760.133,1.837,758.183,1.673,0.039,0.125,96.36,93.84,60.99,632.94,0.242
131,1980,1,32427.0,,1.727,,,,,,,,,,
131,1981,1,33606.0,,2.03,,,,,,,,,,
131,1982,1,34937.0,,2.83,,,,,,,,,,
131,1983,1,36291.0,,1.784,,,,,,,,,,
131,1984,1,37690.0,,2.036,,,,,,,,,,
131,1985,1,39128.0,,1.907,,,,,,,,,,
131,1986,1,40588.0,,1.968,,,,,,,,,,
131,1987,1,42095.0,,2.044,,,,,,,,,,
131,1988,1,43634.0,,1.987,,,,,,,,,,
131,1989,1,45207.0,,2.288,,,,,,,,,,
131,1990,1,46659.0,,2.406,,,,,,,,,,
131,1991,1,47903.0,,2.406,,,,,,,,,,
131,1992,1,49054.0,,2.475,,,,,,,,,,
131,1993,1,50178.0,,2.408,,,,,,,,,,
131,1994,1,51273.0,,2.346,,,,,,,,,,
131,1995,1,52339.0,,2.283,,,,,,,,,,
131,1996,1,53378.0,,2.289,,,,,,,,,,
131,1997,1,54385.0,,2.346,,,,,,,,,,
131,1998,1,55354.0,,2.346,,,,,,,,,,
131,1999,1,56267.0,,2.346,,,,,,,,,,
131,2000,1,56877.0,,2.297,,,,,,0.17,0.17,0.11,647.06,
131,2001,1,57072.0,,2.297,,,,,,0.17,0.17,0.11,647.06,
131,2002,1,57081.0,,2.335,,,,,,0.18,0.18,0.12,666.67,
131,2003,1,56988.0,,2.335,,,,,,0.19,0.19,0.13,684.21,
